file,line,class,member,kind,symbol,text,new_symbol
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,14,AppConfigurationRepository,GetByModuleAndKeyAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.AppConfiguration?>,Task<AppConfiguration?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration?>
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,14,AppConfigurationRepository,GetByModuleAndKeyAsync,type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,26,AppConfigurationRepository,GetByModuleAndKeyAsync,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.AppConfiguration>,IQueryable<AppConfiguration>,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,26,AppConfigurationRepository,GetByModuleAndKeyAsync,type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,37,AppConfigurationRepository,ListByModuleAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Core.AppConfiguration>>,Task<IReadOnlyList<AppConfiguration>>,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>>
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,37,AppConfigurationRepository,ListByModuleAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Core.AppConfiguration>,IReadOnlyList<AppConfiguration>,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,37,AppConfigurationRepository,ListByModuleAsync,type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,47,AppConfigurationRepository,ListByModuleAsync,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.AppConfiguration>,IQueryable<AppConfiguration>,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,47,AppConfigurationRepository,ListByModuleAsync,type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,71,AppConfigurationRepository,ExistsAsync,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.AppConfiguration>,IQueryable<AppConfiguration>,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>
tesisproject.backend/Services/Implementations/AppConfigurationRepository.cs,71,AppConfigurationRepository,ExistsAsync,type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
tesisproject.backend/Services/Implementations/ConvocationService.cs,60,ConvocationService,CreateAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,60,ConvocationService,CreateAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,63,ConvocationService,CreateAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Services/Implementations/ConvocationService.cs,77,ConvocationService,CreateAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Services/Implementations/ConvocationService.cs,117,ConvocationService,GetByIdAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,151,ConvocationService,ListAsync,type,"(System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation> items, int total)",var,"(System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation> items, int total)"
tesisproject.backend/Services/Implementations/ConvocationService.cs,202,ConvocationService,UpdateAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,212,ConvocationService,UpdateAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Services/Implementations/ConvocationService.cs,257,ConvocationService,ActivateExclusiveAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,300,ConvocationService,AddRuleAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,309,ConvocationService,AddRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,var,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Services/Implementations/ConvocationService.cs,309,ConvocationService,AddRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Services/Implementations/ConvocationService.cs,359,ConvocationService,UpdateRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,var,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Services/Implementations/ConvocationService.cs,359,ConvocationService,UpdateRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Services/Implementations/ConvocationService.cs,481,ConvocationService,MapToListDTO,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,485,ConvocationService,MapToListDTO,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Services/Implementations/ConvocationService.cs,490,ConvocationService,MapToDetailDTO,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ConvocationService.cs,494,ConvocationService,MapToDetailDTO,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Services/Implementations/ConvocationService.cs,499,ConvocationService,MapRuleToDTO,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Services/Implementations/ConvocationService.cs,501,ConvocationService,MapRuleToDTO,type,tesisproject.shared.Entities.Core.ConvocationRuleIndexing,var,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRuleIndexing
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,5,(file),(namespace/import),namespace,tesisproject.shared.Entities.Export,using tesisproject.shared.Entities.Export;,tesisproject.backend.Data.UnifiedEntities.Export
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,37,ExportTemplateService,ListFieldsAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportField>,var,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportField>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,58,ExportTemplateService,ListTemplatesAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportTemplate>,var,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,81,ExportTemplateService,GetTemplateAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,var,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,107,ExportTemplateService,CreateTemplateAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,var,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,107,ExportTemplateService,CreateTemplateAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,122,ExportTemplateService,CreateTemplateAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Export.ExportTemplateColumn>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,128,ExportTemplateService,CreateTemplateAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,var,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,149,ExportTemplateService,UpdateTemplateAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,var,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,161,ExportTemplateService,UpdateTemplateAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportTemplateColumn>,var,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,165,ExportTemplateService,UpdateTemplateAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Export.ExportTemplateColumn>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,171,ExportTemplateService,UpdateTemplateAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,var,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,185,ExportTemplateService,DeleteTemplateAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,var,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,239,ExportTemplateService,MapToDetailDTO,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,268,ExportTemplateService,BuildColumnsEntitiesAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Export.ExportTemplateColumn>>,Task<List<ExportTemplateColumn>>,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,268,ExportTemplateService,BuildColumnsEntitiesAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Export.ExportTemplateColumn>,List<ExportTemplateColumn>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,268,ExportTemplateService,BuildColumnsEntitiesAsync,type,tesisproject.shared.Entities.Export.ExportTemplateColumn,ExportTemplateColumn,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,273,ExportTemplateService,BuildColumnsEntitiesAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Export.ExportTemplateColumn>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,273,ExportTemplateService,BuildColumnsEntitiesAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Export.ExportTemplateColumn>,List<ExportTemplateColumn>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,273,ExportTemplateService,BuildColumnsEntitiesAsync,type,tesisproject.shared.Entities.Export.ExportTemplateColumn,ExportTemplateColumn,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,278,ExportTemplateService,BuildColumnsEntitiesAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportField>,var,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportField>
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,279,ExportTemplateService,BuildColumnsEntitiesAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Export.ExportField>",var,"System.Collections.Generic.Dictionary<int, tesisproject.backend.Data.UnifiedEntities.Export.ExportField>"
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,283,ExportTemplateService,BuildColumnsEntitiesAsync,type,tesisproject.shared.Entities.Export.ExportField,var,tesisproject.backend.Data.UnifiedEntities.Export.ExportField
tesisproject.backend/Services/Implementations/ExportTemplateService.cs,293,ExportTemplateService,BuildColumnsEntitiesAsync,type,tesisproject.shared.Entities.Export.ExportTemplateColumn,ExportTemplateColumn,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn
tesisproject.backend/Services/Implementations/ObjectiveActivityService.cs,278,ObjectiveActivityService,SetProgressAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/ObjectiveActivityService.cs,287,ObjectiveActivityService,SetProgressAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/ObjectiveActivityService.cs,287,ObjectiveActivityService,SetProgressAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,VisitObjectiveActivityProgress,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/ObjectiveActivityService.cs,332,ObjectiveActivityService,GetLatestProgressEntityForVisitAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress?>,Task<VisitObjectiveActivityProgress?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress?>
tesisproject.backend/Services/Implementations/ObjectiveActivityService.cs,332,ObjectiveActivityService,GetLatestProgressEntityForVisitAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,VisitObjectiveActivityProgress,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,34,ObjectiveActivityUserService,ListByActivityAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ObjectiveActivityUser>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser>
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,121,ObjectiveActivityUserService,AssignAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,var,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,121,ObjectiveActivityUserService,AssignAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,124,ObjectiveActivityUserService,AssignAsync,property,tesisproject.shared.Entities.Core.ObjectiveActivityUser.UserId,UserId,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser.UserId
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,150,ObjectiveActivityUserService,UpdateAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,var,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,184,ObjectiveActivityUserService,UnassignAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,var,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,208,ObjectiveActivityUserService,MapToDto,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,213,ObjectiveActivityUserService,MapToDto,property,tesisproject.shared.Entities.Core.ObjectiveActivityUser.UserId,UserId,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser.UserId
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,37,ProductAttributeDefinitionService,ListByProductTypeAsync,type,System.Linq.IOrderedQueryable<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,var,System.Linq.IOrderedQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,67,ProductAttributeDefinitionService,GetByIdAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,106,ProductAttributeDefinitionService,CreateAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,106,ProductAttributeDefinitionService,CreateAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,118,ProductAttributeDefinitionService,CreateAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,132,ProductAttributeDefinitionService,UpdateAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,162,ProductAttributeDefinitionService,UpdateAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,176,ProductAttributeDefinitionService,DeleteAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,190,ProductAttributeDefinitionService,QueryWithRefs,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,IQueryable<ProductAttributeDefinition>,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,190,ProductAttributeDefinitionService,QueryWithRefs,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductAttributeDefinitionService.cs,198,ProductAttributeDefinitionService,MapToDetailDto,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductService.cs,90,ProductService,CreateAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Services/Implementations/ProductService.cs,279,ProductService,UpdateAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Services/Implementations/ProductService.cs,436,ProductService,ValidateAndNormalizeValues,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,List<ProductAttributeDefinition>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Services/Implementations/ProductService.cs,436,ProductService,ValidateAndNormalizeValues,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductService.cs,441,ProductService,ValidateAndNormalizeValues,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>",var,"System.Collections.Generic.Dictionary<int, tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>"
tesisproject.backend/Services/Implementations/ProductService.cs,448,ProductService,ValidateAndNormalizeValues,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductService.cs,465,ProductService,ValidateAndNormalizeValues,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,83,ProductTypeDesignService,GetDesignAsync,type,"Microsoft.EntityFrameworkCore.Query.IIncludableQueryable<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition, tesisproject.shared.Entities.Catalogs.ProductAttribute>",var,"Microsoft.EntityFrameworkCore.Query.IIncludableQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition, tesisproject.backend.Data.UnifiedEntities.Catalogs.ProductAttribute>"
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,87,ProductTypeDesignService,GetDesignAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,306,ProductTypeDesignService,SyncDefinitionsAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,309,ProductTypeDesignService,SyncDefinitionsAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>",var,"System.Collections.Generic.Dictionary<int, tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>"
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,317,ProductTypeDesignService,SyncDefinitionsAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,350,ProductTypeDesignService,SyncDefinitionsAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,350,ProductTypeDesignService,SyncDefinitionsAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,363,ProductTypeDesignService,SyncDefinitionsAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,var,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,442,ProductTypeDesignService,MapDefinitionToDetail,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Services/Implementations/ProjectService.cs,1191,ProjectService,ImportFromMatrixAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Services/Implementations/ProjectService.cs,1279,ProjectService,ImportFromMatrixAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ProjectService.cs,1966,ProjectService,ResolveOrCreateConvocationAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.Convocation?>,Task<Convocation?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Core.Convocation?>
tesisproject.backend/Services/Implementations/ProjectService.cs,1966,ProjectService,ResolveOrCreateConvocationAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ProjectService.cs,1967,ProjectService,ResolveOrCreateConvocationAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>,List<Convocation>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Services/Implementations/ProjectService.cs,1967,ProjectService,ResolveOrCreateConvocationAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ProjectService.cs,1983,ProjectService,ResolveOrCreateConvocationAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ProjectService.cs,1986,ProjectService,ResolveOrCreateConvocationAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Services/Implementations/ProjectService.cs,1988,ProjectService,ResolveOrCreateConvocationAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Services/Implementations/ProjectService.cs,2011,ProjectService,ResolveOrCreateConvocationAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Services/Implementations/VisitIssueService.cs,48,VisitIssueService,CreateAsync,type,tesisproject.shared.Entities.Core.VisitIssue,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitIssue
